"OTU.ID","Query.length","Hit_id","Hit_def","Hit_len","Hsp_evalue","Hsp_identity","Hsp.length","identity_percent","Query.cover"
"OTU77",436,"gi|295152669|gb|GU359120.1|","Munroa andina voucher US:Peterson 19552, Soreng, Salariato & Panizza internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence >gi|961527662|gb|KT273305.1| Munroa andina internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence",666,6.29459e-153,332,349,95.1289398280802,80.045871559633
"OTU77",436,"gi|961527665|gb|KT273308.1|","Munroa mendocina internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence",666,7.66838e-152,331,349,94.8424068767908,80.045871559633
"OTU77",436,"gi|295152670|gb|GU359121.1|","Munroa argentina voucher US:Peterson 15505, Soreng & Judziewicz internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence >gi|961527663|gb|KT273306.1| Munroa argentina internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence",666,7.66838e-152,331,349,94.8424068767908,80.045871559633
"OTU77",436,"gi|961527666|gb|KT273309.1|","Munroa decumbens internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence",667,2.67653e-151,332,350,94.8571428571429,80.2752293577982
"OTU77",436,"gi|295152860|gb|GU359311.1|","Erioneuron nealleyi voucher US:Peterson 19964 & Lara-Contreras internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence",664,1.06592e-143,323,346,93.3526011560694,79.3577981651376
"OTU77",436,"gi|139539075|gb|EF153038.1|","Dasyochloa pulchella internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence",593,1.06592e-143,293,296,98.9864864864865,67.8899082568807
"OTU77",436,"gi|807070272|gb|KP205451.1|","Cynodon dactylon 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 26S ribosomal RNA gene, partial sequence",430,1.48165e-135,367,422,86.9668246445498,96.7889908256881
"OTU77",436,"gi|295152859|gb|GU359310.1|","Erioneuron avenaceum voucher US:Peterson 19329, Soreng, Salariato & Panizza internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence",664,1.48165e-135,317,346,91.6184971098266,79.3577981651376
"OTU77",436,"gi|1079502149|gb|KX689302.1|","Chloris filiformis isolate CHFI3.2 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",462,6.30015e-134,380,447,85.0111856823266,102.522935779817
"OTU77",436,"gi|1079502148|gb|KX689301.1|","Chloris filiformis isolate CHFI2.2 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",464,6.30015e-134,380,447,85.0111856823266,102.522935779817
"OTU77",436,"gi|1079502124|gb|KX689277.1|","Chloris filiformis isolate CHFI2 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",465,6.30015e-134,380,447,85.0111856823266,102.522935779817
"OTU77",436,"gi|1079502123|gb|KX689276.1|","Chloris filiformis isolate CHFI1 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",485,6.30015e-134,380,447,85.0111856823266,102.522935779817
"OTU77",436,"gi|1026286823|gb|KX167755.1|","Danthonia decumbens voucher NMW3231 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",441,3.97583e-130,367,428,85.7476635514019,98.1651376146789
"OTU77",436,"gi|139539106|gb|EF153069.1|","Munroa squarrosa internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence",594,2.05953e-127,283,299,94.6488294314381,68.5779816513761
"OTU77",436,"gi|1112920351|gb|KX281070.1|","Eragrostis curvula voucher ww19769 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",726,3.72372e-124,347,406,85.4679802955665,93.1192660550459
"OTU77",436,"gi|1112920348|gb|KX281067.1|","Eragrostis curvula voucher ww19768 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",743,3.72372e-124,347,406,85.4679802955665,93.1192660550459
"OTU77",436,"gi|1079502125|gb|KX689278.1|","Chloris filiformis isolate CHFI3 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",423,3.72372e-124,352,414,85.024154589372,94.954128440367
"OTU81",450,"gi|1026286709|gb|KX167641.1|","Arnoseris minima voucher NMW7224 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",453,0,436,453,96.2472406181015,100.666666666667
"OTU81",450,"gi|1026285758|gb|KX166690.1|","Arnoseris minima voucher NMW7223 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",453,0,435,453,96.0264900662252,100.666666666667
"OTU81",450,"gi|670044770|gb|KM210318.1|","Cichorium intybus voucher 20131206022 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",471,0,427,453,94.2604856512141,100.666666666667
"OTU81",450,"gi|548291907|gb|KF241285.1|","Cichorium glandulosum voucher 65230566 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence >gi|548291921|gb|KF241286.1| Cichorium glandulosum voucher 20120703189 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",453,0,427,453,94.2604856512141,100.666666666667
"OTU81",450,"gi|814589663|gb|KP231372.1|","Cichorium glandulosum isolate MJJ2 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",462,0,427,453,94.2604856512141,100.666666666667
"OTU81",450,"gi|814589633|gb|KP215447.1|","Cichorium glandulosum isolate MJJ5 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",481,0,427,453,94.2604856512141,100.666666666667
"OTU81",450,"gi|814589632|gb|KP215446.1|","Cichorium glandulosum isolate MJJ3 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",464,0,427,453,94.2604856512141,100.666666666667
"OTU81",450,"gi|814589631|gb|KP215445.1|","Cichorium glandulosum isolate MJJ1 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",492,0,427,453,94.2604856512141,100.666666666667
"OTU81",450,"gi|814589630|gb|KP215444.1|","Cichorium intybus isolate JJ4 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",463,0,427,453,94.2604856512141,100.666666666667
"OTU81",450,"gi|1026286224|gb|KX167156.1|","Pilosella flagellaris voucher NMW7272 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",451,0,422,451,93.569844789357,100.222222222222
"OTU81",450,"gi|1026285158|gb|KX166090.1|","Pilosella flagellaris voucher NMW7271 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",451,0,422,451,93.569844789357,100.222222222222
"OTU81",450,"gi|1026286864|gb|KX167796.1|","Pilosella officinarum voucher NMW2237 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",451,0,421,451,93.3481152993348,100.222222222222
"OTU81",450,"gi|1026286859|gb|KX167791.1|","Pilosella peleteriana voucher NMW2239 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",451,0,421,451,93.3481152993348,100.222222222222
"OTU81",450,"gi|1026286858|gb|KX167790.1|","Pilosella officinarum voucher NMW2238 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",451,0,421,451,93.3481152993348,100.222222222222
"OTU81",450,"gi|1026286113|gb|KX167045.1|","Hieracium sp. CF-2016 voucher NMW2186 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",451,0,421,451,93.3481152993348,100.222222222222
"OTU81",450,"gi|1026285744|gb|KX166676.1|","Hieracium sp. CF-2016 voucher NMW8252 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",451,0,421,451,93.3481152993348,100.222222222222
"OTU81",450,"gi|1026285265|gb|KX166197.1|","Pilosella peleteriana voucher NMW2240 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",451,0,421,451,93.3481152993348,100.222222222222
"OTU81",450,"gi|1026285749|gb|KX166681.1|","Hieracium sp. CF-2016 voucher NMW8257 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",451,0,420,451,93.1263858093126,100.222222222222
"OTU81",450,"gi|59709915|gb|AY879169.1|","Hieracium nothum voucher Schuhwerk 02/249b1 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence >gi|59709916|gb|AY879170.1| Hieracium nothum voucher Schuhwerk 02/249b2 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence",909,0,412,437,94.279176201373,97.1111111111111
"OTU81",450,"gi|1026286685|gb|KX167617.1|","Hieracium sp. CF-2016 voucher NMW8248 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",451,0,420,451,93.1263858093126,100.222222222222
"OTU83",355,"gi|527461674|gb|KC878579.1|","Talinum paniculatum voucher HPS_139_MT01 internal transcribed spacer 2 and 28S ribosomal RNA gene, partial sequence",451,2.00498e-69,171,183,93.4426229508197,51.5492957746479
"OTU83",355,"gi|527461674|gb|KC878579.1|","Talinum paniculatum voucher HPS_139_MT01 internal transcribed spacer 2 and 28S ribosomal RNA gene, partial sequence",451,1.35214e-52,168,185,90.8108108108108,52.112676056338
"OTU83",355,"gi|33669624|gb|AY181588.1|","Stenocereus stellatus isolate sa1375 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence",890,6.99806e-69,153,155,98.7096774193548,43.6619718309859
"OTU83",355,"gi|33669624|gb|AY181588.1|","Stenocereus stellatus isolate sa1375 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence",890,9.11063e-55,171,181,94.475138121547,50.9859154929577
"OTU83",355,"gi|1026286474|gb|KX167406.1|","Salicornia ramosissima voucher NMW2896 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",450,8.52538e-68,150,151,99.3377483443709,42.5352112676056
"OTU83",355,"gi|1026286474|gb|KX167406.1|","Salicornia ramosissima voucher NMW2896 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",450,1.76032e-38,155,182,85.1648351648352,51.2676056338028
"OTU83",355,"gi|1026286473|gb|KX167405.1|","Salicornia pusilla voucher NMW2894 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",450,8.52538e-68,150,151,99.3377483443709,42.5352112676056
"OTU83",355,"gi|1026286473|gb|KX167405.1|","Salicornia pusilla voucher NMW2894 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",450,1.76032e-38,155,182,85.1648351648352,51.2676056338028
"OTU83",355,"gi|1026286472|gb|KX167404.1|","Salicornia pusilla voucher NMW2893 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",450,8.52538e-68,150,151,99.3377483443709,42.5352112676056
"OTU83",355,"gi|1026286472|gb|KX167404.1|","Salicornia pusilla voucher NMW2893 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",450,1.76032e-38,155,182,85.1648351648352,51.2676056338028
"OTU83",355,"gi|1026286471|gb|KX167403.1|","Salicornia dolichostachya voucher NMW2890 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",450,8.52538e-68,150,151,99.3377483443709,42.5352112676056
"OTU83",355,"gi|1026286471|gb|KX167403.1|","Salicornia dolichostachya voucher NMW2890 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",450,1.44496e-39,156,183,85.2459016393443,51.5492957746479
"OTU83",355,"gi|1026286145|gb|KX167077.1|","Salicornia nitens voucher NMW1086 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",413,8.52538e-68,150,151,99.3377483443709,42.5352112676056
"OTU83",355,"gi|1026286145|gb|KX167077.1|","Salicornia nitens voucher NMW1086 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",413,2.1464e-18,118,145,81.3793103448276,40.8450704225352
"OTU83",355,"gi|1026286008|gb|KX166940.1|","Salicornia fragilis voucher NMW746 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",412,8.52538e-68,150,151,99.3377483443709,42.5352112676056
"OTU83",355,"gi|1026286008|gb|KX166940.1|","Salicornia fragilis voucher NMW746 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",412,6.14954e-19,118,145,81.3793103448276,40.8450704225352
"OTU83",355,"gi|1026286006|gb|KX166938.1|","Salicornia dolichostachya voucher NMW747 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",413,8.52538e-68,150,151,99.3377483443709,42.5352112676056
"OTU83",355,"gi|1026286006|gb|KX166938.1|","Salicornia dolichostachya voucher NMW747 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",413,1.76187e-19,119,146,81.5068493150685,41.1267605633803
"OTU83",355,"gi|548292313|gb|KF241305.1|","Portulaca oleracea voucher 65230433 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence >gi|548292327|gb|KF241306.1| Portulaca oleracea voucher 65230597 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence >gi|548292346|gb|KF241307.1| Portulaca oleracea voucher 20120602066 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence >gi|548292365|gb|KF241308.1| Portulaca oleracea voucher 20120715294 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence >gi|570338725|gb|KF454244.1| Portulaca oleracea voucher 65230385 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence >gi|570338729|gb|KF454248.1| Portulaca oleracea voucher b0317 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",446,8.52538e-68,150,151,99.3377483443709,42.5352112676056
"OTU83",355,"gi|548292313|gb|KF241305.1|","Portulaca oleracea voucher 65230433 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence >gi|548292327|gb|KF241306.1| Portulaca oleracea voucher 65230597 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence >gi|548292346|gb|KF241307.1| Portulaca oleracea voucher 20120602066 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence >gi|548292365|gb|KF241308.1| Portulaca oleracea voucher 20120715294 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence >gi|570338725|gb|KF454244.1| Portulaca oleracea voucher 65230385 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence >gi|570338729|gb|KF454248.1| Portulaca oleracea voucher b0317 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",446,5.38486e-45,158,178,88.7640449438202,50.1408450704225
"OTU83",355,"gi|570338727|gb|KF454246.1|","Portulaca oleracea voucher 654025120912018 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",445,8.52538e-68,150,151,99.3377483443709,42.5352112676056
"OTU83",355,"gi|570338727|gb|KF454246.1|","Portulaca oleracea voucher 654025120912018 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",445,2.78942e-42,157,178,88.2022471910112,50.1408450704225
"OTU83",355,"gi|1026286751|gb|KX167683.1|","Herniaria ciliolata voucher NMW7409 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",427,1.0386e-66,148,149,99.3288590604027,41.9718309859155
"OTU83",355,"gi|1026286751|gb|KX167683.1|","Herniaria ciliolata voucher NMW7409 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",427,2.78942e-42,158,179,88.268156424581,50.4225352112676
"OTU83",355,"gi|1026286550|gb|KX167482.1|","Herniaria glabra voucher NMW7414 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",427,1.0386e-66,148,149,99.3288590604027,41.9718309859155
"OTU83",355,"gi|1026286550|gb|KX167482.1|","Herniaria glabra voucher NMW7414 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",427,2.2897e-43,159,179,88.8268156424581,50.4225352112676
"OTU83",355,"gi|1026286548|gb|KX167480.1|","Herniaria ciliolata voucher NMW7411 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",427,1.0386e-66,148,149,99.3288590604027,41.9718309859155
"OTU83",355,"gi|1026286548|gb|KX167480.1|","Herniaria ciliolata voucher NMW7411 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",427,2.2897e-43,159,179,88.8268156424581,50.4225352112676
"OTU83",355,"gi|1026286547|gb|KX167479.1|","Herniaria glabra voucher NMW7412 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",427,1.0386e-66,148,149,99.3288590604027,41.9718309859155
"OTU83",355,"gi|1026286547|gb|KX167479.1|","Herniaria glabra voucher NMW7412 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",427,2.2897e-43,159,179,88.8268156424581,50.4225352112676
"OTU83",355,"gi|1026286348|gb|KX167280.1|","Silene vulgaris voucher NMW713 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",450,1.0386e-66,175,192,91.1458333333333,54.0845070422535
"OTU83",355,"gi|1026286348|gb|KX167280.1|","Silene vulgaris voucher NMW713 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",450,2.14451e-37,157,182,86.2637362637363,51.2676056338028
"OTU83",355,"gi|1026286297|gb|KX167229.1|","Oxybasis urbica voucher NMW2884 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",453,1.0386e-66,149,151,98.6754966887417,42.5352112676056
"OTU83",355,"gi|1026286297|gb|KX167229.1|","Oxybasis urbica voucher NMW2884 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",453,1.35333e-33,144,171,84.2105263157895,48.169014084507
"OTU83",355,"gi|1026286294|gb|KX167226.1|","Oxybasis rubra voucher NMW2882 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",453,1.0386e-66,149,151,98.6754966887417,42.5352112676056
"OTU83",355,"gi|1026286294|gb|KX167226.1|","Oxybasis rubra voucher NMW2882 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",453,1.35333e-33,145,171,84.7953216374269,48.169014084507
"OTU83",355,"gi|1026286293|gb|KX167225.1|","Oxybasis rubra voucher NMW2883 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",453,1.0386e-66,149,151,98.6754966887417,42.5352112676056
"OTU83",355,"gi|1026286293|gb|KX167225.1|","Oxybasis rubra voucher NMW2883 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",453,1.35333e-33,145,171,84.7953216374269,48.169014084507
"OTU83",355,"gi|1026286198|gb|KX167130.1|","Silene uniflora voucher NMW728 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",450,1.0386e-66,175,192,91.1458333333333,54.0845070422535
"OTU83",355,"gi|1026286198|gb|KX167130.1|","Silene uniflora voucher NMW728 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",450,9.11868e-36,156,182,85.7142857142857,51.2676056338028
"OTU87",224,"gi|366985104|gb|JN987228.1|","Sigesbeckia orientalis 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",829,3.39703e-70,161,167,96.4071856287425,74.5535714285714
"OTU87",224,"gi|366985104|gb|JN987228.1|","Sigesbeckia orientalis 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",829,4.43035e-18,59,61,96.7213114754098,27.2321428571429
"OTU87",224,"gi|563582565|gb|KF767534.1|","Helianthus annuus external transcribed spacer, 18S ribosomal RNA gene, internal transcribed spacer 1, 5.8S ribosomal RNA gene, internal transcribed spacer 2, and 26S ribosomal RNA gene, complete sequence",9814,1.44446e-68,160,167,95.8083832335329,74.5535714285714
"OTU87",224,"gi|563582565|gb|KF767534.1|","Helianthus annuus external transcribed spacer, 18S ribosomal RNA gene, internal transcribed spacer 1, 5.8S ribosomal RNA gene, internal transcribed spacer 2, and 26S ribosomal RNA gene, complete sequence",9814,8.55258e-21,61,61,100,27.2321428571429
"OTU87",224,"gi|1069777736|gb|KT948615.1|","Guizotia abyssinica 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",450,1.75971e-67,158,165,95.7575757575758,73.6607142857143
"OTU87",224,"gi|1069777736|gb|KT948615.1|","Guizotia abyssinica 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",450,3.63665e-19,60,61,98.3606557377049,27.2321428571429
"OTU87",224,"gi|1061246288|gb|KU724204.1|","Echinacea angustifolia isolate purple_coneflower 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",482,1.75971e-67,159,167,95.2095808383233,74.5535714285714
"OTU87",224,"gi|1061246288|gb|KU724204.1|","Echinacea angustifolia isolate purple_coneflower 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",482,3.63665e-19,60,61,98.3606557377049,27.2321428571429
"OTU87",224,"gi|1026286850|gb|KX167782.1|","Bidens tripartita voucher NMW2121 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",446,1.75971e-67,159,167,95.2095808383233,74.5535714285714
"OTU87",224,"gi|1026286850|gb|KX167782.1|","Bidens tripartita voucher NMW2121 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",446,1.88383e-16,58,61,95.0819672131148,27.2321428571429
"OTU87",224,"gi|1026286684|gb|KX167616.1|","Leucanthemum vulgare voucher NMW2220 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",435,1.75971e-67,159,167,95.2095808383233,74.5535714285714
"OTU87",224,"gi|1026286684|gb|KX167616.1|","Leucanthemum vulgare voucher NMW2220 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",435,1.88383e-16,56,58,96.551724137931,25.8928571428571
"OTU87",224,"gi|1026285757|gb|KX166689.1|","Achillea maritima voucher NMW7221 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",431,1.75971e-67,159,167,95.2095808383233,74.5535714285714
"OTU87",224,"gi|1026285757|gb|KX166689.1|","Achillea maritima voucher NMW7221 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",431,8.01026e-15,55,58,94.8275862068966,25.8928571428571
"OTU87",224,"gi|1026285666|gb|KX166598.1|","Achillea maritima voucher NMW7220 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",431,1.75971e-67,159,167,95.2095808383233,74.5535714285714
"OTU87",224,"gi|1026285666|gb|KX166598.1|","Achillea maritima voucher NMW7220 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",431,8.01026e-15,55,58,94.8275862068966,25.8928571428571
